mean_prob,std,entropy
0.06594345945022945,0.1318550702726453,0.18311059189589857
0.06896454305363318,0.13787665629251064,0.18616973012883217
0.07420492395652598,0.14657514963644375,0.19677299819340016
0.07377181029670832,0.14564104207526685,0.19663823409958922
0.0710173942511534,0.14117554893531814,0.1911079460329677
0.0656305281299024,0.13124909847844884,0.1826826191866788
0.07256008001196225,0.14505876861238232,0.18933149575618502
0.09141054148405864,0.16156160704930037,0.25240517839270005
0.0701833220096246,0.1377627670896557,0.1957476461476917
0.0822156111768009,0.15370572634779994,0.22820871785143085
0.06896737959050539,0.13692768842758676,0.1897307078559599
0.07615926576555765,0.1473031871573898,0.2087022139456692
0.9061986125624004,0.1486811246220337,0.280497384829882
0.06768508190820419,0.13485057586734947,0.18682777106517054
0.08720998499649256,0.15942103952439338,0.24309786882606277
0.06242184274909229,0.12476572510508982,0.17952970020024603
0.06417725058325921,0.12827420494286337,0.1815169061660044
0.06341379345291817,0.12675646583929737,0.18061704499062226
0.07443726038477341,0.14881207213797848,0.19081707258506314
0.06602028149523252,0.1319117514652977,0.1836744322392985
0.06762983188871621,0.13522338650943155,0.18481581116821652
0.07203839130784188,0.14300303743139536,0.19266241885334387
0.09593611413151494,0.17614729127578346,0.24478829173657726
0.10637758229831036,0.15333171800271386,0.33766726323603424
0.0779168201406808,0.15531541232952142,0.19520520780428158
0.06875885005483881,0.1373775615612589,0.18637238339681256
0.06503702491267653,0.13001515830113416,0.1823233142793696
0.06961698538912768,0.1392201237609201,0.1865610032558256
0.07053596900452128,0.14090259955114118,0.18810938163930752
0.07350582400139412,0.1469443607820785,0.19012802477197496
0.06387750872798433,0.12772781499063834,0.18090885070194831
0.07248775762257961,0.1444040328184998,0.19143843568807165
0.0727183197763506,0.14409499200106762,0.19414321958486055
0.08192055059850757,0.1593386152862457,0.20976996006207468
0.08188492578691534,0.1587975471998199,0.21066916623905022
0.9463777308063591,0.09219532322473893,0.19840308429311954
0.06778891654194409,0.1354665760068818,0.18532968202683428
0.07587577388253201,0.1460012657046422,0.2095682100636987
0.054264904848228726,0.10852700835709758,0.16869146475131186
0.07781795157197849,0.14998839225878174,0.21150980640788095
0.06797895872662058,0.13465935821138117,0.18967548340962914
0.07083176923825116,0.13809173201040167,0.1999126811424591
0.07362628087437892,0.14722601034351443,0.19000976045020523
0.06320020790051842,0.12638756936524656,0.18008091719175628
0.06706076836888664,0.13383929381392853,0.18534059884804208
0.07258703151497052,0.14358211154745462,0.19481359755107824
0.08843705481936616,0.14928762904150106,0.2670383655887931
0.06851495355243412,0.13692267455808133,0.18600091512498304
0.06801164934291709,0.1360003721451429,0.18511987175033248
0.0811042600265694,0.15829510057942192,0.2075485230236429
0.0681837111692475,0.1363358898833001,0.18532151314617978
0.06950662679514605,0.13858400279243932,0.18827535035524084
0.06884360420671551,0.1375621566573452,0.18639533329258473
0.07947671611675403,0.15170416581880122,0.21418210356598638
0.942130835037878,0.1108060057131543,0.18707050553877647
0.8859525260260506,0.15063047413940656,0.351534019187991
0.09112035600003661,0.17197164276824958,0.230208253246391
0.07440536075048532,0.14339858770631567,0.20662374519527876
0.06366893024675566,0.12707969151944953,0.18178050506871035
0.061176653619762635,0.1222155029799232,0.17834075774269786
0.07950575205557085,0.15793374879580846,0.1982912336863039
0.0662479044317915,0.1318169527047174,0.18595140493192794
0.05845790154291375,0.11691573807729977,0.17433270463510392
0.06883114870247414,0.13756836754376153,0.18625180721459741
0.0867893583276454,0.16359432860843623,0.22769755987852364
0.06399922064396758,0.12796398438823683,0.18107132775509072
0.0662720065915364,0.130934311211077,0.1888907494914327
0.06528923344390133,0.13056819439819506,0.18232013583778423
0.9502759774395052,0.09944804512097427,0.16181674689233963
0.07346104065355975,0.1406919051837188,0.20944187666031744
0.06891251389129792,0.13752786175641532,0.18716365007266902
0.07042252185248485,0.1385561980446414,0.19493400060363317
0.08948621480722316,0.175347082631572,0.21049606757729616
0.9488167937860268,0.09988518574393006,0.17162829529671256
0.061459309094756234,0.12289969523922585,0.17812640669505514
0.07107998407383528,0.14193295372373996,0.18882457528841415
0.9424129866665076,0.11269066636297093,0.18096679772739271
0.0737382976513906,0.1474258526586226,0.19022173184177776
0.07328200732762913,0.145949090751724,0.19212566782302948
0.07212106839100416,0.1441456089873166,0.18914409687625514
0.06895771704998878,0.13785748516154475,0.18618825234579306
0.07707388678876617,0.1504982908343898,0.20525367412478915
0.06079565853299279,0.12158872648470818,0.17723873165978704
0.07002143973553936,0.13998607770576244,0.18716035486546884
0.06678877894731247,0.13357089214108925,0.18382716315576592
0.07355893630914533,0.139978389840157,0.20928907814911463
0.06794247033163776,0.13336759477276525,0.19319739388461998
0.07021269762288733,0.14019069340813087,0.1881141216300824
0.06298899910256066,0.12538842171256503,0.18213680441592867
0.08688233781426909,0.1681899010246571,0.21668529363575165
0.0754118237403954,0.14840422101526532,0.19940745520397657
0.07510229226928103,0.14735516324182735,0.20031986629856857
0.06712685152009348,0.1341648964043918,0.18457505172581995
0.07358419087131089,0.14670395243509962,0.1919225571342244
0.07788202872855778,0.15303967232122,0.20250490835853782
0.07049865306140922,0.1409212091899749,0.18765943452369063
0.06750155736933354,0.13498765376895638,0.18458447307480136
0.06992120051005477,0.13968557738496393,0.18751957174826975
0.06305167943228882,0.12608208165217535,0.17996320094224255
0.061763480359461574,0.12352170519463153,0.17839791605363925
0.07332211500580649,0.13927243995117602,0.2129218672224161
0.06597328816773804,0.13184017933614428,0.1834954498127131
0.06083968890299353,0.12165773605550033,0.17740871371411226
0.08819778243386393,0.15710092028593592,0.24306704201020768
0.06918090018095616,0.13829148718741302,0.18645447929120645
0.0716768085869963,0.14263728145339405,0.19117760071511558
0.07046965101289036,0.1397288818573123,0.19176580726742198
0.08332200332966364,0.1607518715077573,0.21346046812340388
0.07948314185871436,0.1527550906403142,0.2136069201340725
0.060789465335298276,0.12156943521518694,0.17727648779564145
0.06602961940403865,0.12950537423593986,0.19144788969436954
0.06745346620152806,0.1346408071841247,0.1856582556976489
0.08310094058422864,0.15296023870307107,0.2340765318444848
0.07394234244086728,0.14751156754613906,0.1917821047421537
0.07276092638077561,0.14525796592913745,0.19039668402093562
0.07340772942553422,0.14676253406535317,0.1899679364969181
0.07429370192508696,0.14856567123001063,0.19049917895486135
0.06948658092357626,0.1339837125899362,0.20268691360390872
0.07077287544337683,0.14065078912781961,0.19109961259637728
0.0635321427249468,0.12706335614969047,0.18037113864342025
0.2597763568697449,0.12425359588319633,0.7679397549107401
0.06638467841840515,0.13258251444394162,0.1842617413349006
0.07475812312021127,0.14292743792699403,0.2092119030223767
0.08042878101728644,0.14070512154525078,0.24736713217495931
0.13919633533970582,0.1597062169591053,0.43533332499014543
0.08003663029400163,0.15733527626604793,0.2039115748067112
0.07037151017552765,0.13575103510472084,0.20173624734965667
0.10285625916590517,0.16147945658922971,0.3082547837870739
0.07876768349276522,0.1549353503566663,0.20250377671128916
0.07050402695420864,0.14099630994026202,0.18733530938636106
0.06618214208879221,0.13208422041599527,0.1844556646632955
0.061621357585819825,0.12321697636998873,0.17835406507623128
0.07249861396096206,0.14385769612455207,0.1934052775661844
0.06823876634798631,0.13605469189036423,0.18704168799419443
0.06241675307748702,0.12476826577612124,0.17946449080813537
0.0693810103901257,0.1385887754240587,0.1870982941401605
0.0743147742639039,0.14843688780920408,0.1913784511075531
0.07821520267820355,0.15533488214980745,0.19747180345153806
0.9132651849047905,0.145330895603381,0.25623398883020637
0.06937415849153694,0.1386532573287632,0.186752477207246
0.07370772209056999,0.1470721338663747,0.191503004388556
0.07208241303189994,0.14410384408469223,0.18894295206075343
0.071401773146844,0.1425387554188464,0.18926664951418992
0.05881825824187957,0.11755210392389048,0.17522540557040753
0.08998138061761579,0.16993855687046802,0.23177899693531184
0.07189102707434045,0.14357461504908703,0.18943550914113275
0.07211072963156653,0.14404738108119308,0.18950648897161496
0.941314050078689,0.11737189984260708,0.17462211579086692
0.06239777125093585,0.12477774821717612,0.17920192519426784
0.06686332492363647,0.1329130848760806,0.18706873291242404
0.06995349174522077,0.13929470299636781,0.1893035136579376
0.06929058190147698,0.13846305492396163,0.18681332448195676
0.07748476509133531,0.1497364012110383,0.20874449448606472
0.06993653690394434,0.13669310075745814,0.1968006984946219
0.06338335807052108,0.12669957605286583,0.1805754892727804
0.06272537898255873,0.12541562590614747,0.1796754984286076
0.06842939252036562,0.13684367321361984,0.1854689085422839
0.06240776191726497,0.12477275531721709,0.17934881920388882
0.07598884566746919,0.1491626713733616,0.20088489995096936
0.07974378273923269,0.157073104641593,0.20252312514489965
0.0729323699794299,0.1455712373824695,0.19069962560578138
0.11183739261779688,0.15716432850380443,0.3506086241046008
0.08400177074950223,0.16351802591801104,0.21039127188238993
0.9172606524207823,0.15506573477040347,0.22423953422489995
0.06566413993238066,0.13090585429142496,0.18447209880675827
0.0677366552954113,0.13512221652837106,0.1862649393008714
0.07307922455462017,0.1436141288086076,0.19800599526421903
0.075347797794435,0.15012922201287257,0.1935256065244397
0.07297831282503754,0.14462297136660607,0.1942561186002128
0.07113272768324841,0.14098831996014513,0.1925522438679517
0.06028686407319931,0.12035654824354448,0.17760074558948813
0.13636211360906836,0.1592647231475455,0.43434799029253196
0.08014760479039544,0.1371872467754192,0.25566106685273315
0.06527807027973456,0.13014670216646027,0.18400246997148959
0.07400722629961139,0.1470576278602085,0.193938440102938
0.08096475382359909,0.1584763621769916,0.20614704263869052
0.0797846156106224,0.15882857065502626,0.19718831301277445
0.05737796105999769,0.11475575404604141,0.172935437466135
0.06295109227476821,0.12590145315690657,0.1797234117953499
0.6320207891826908,0.22539772075187064,0.7720984463535301
0.06768497592504709,0.13530953779300484,0.18500199655750485
0.8222484487538833,0.15341605167599642,0.537202294013986
0.07404816592700238,0.14538918828511357,0.19951401881422373
0.06388843266939918,0.1277761390948159,0.18076077254326808
0.07092059323938346,0.14174312422816257,0.18813407095724732
0.07047654534045263,0.14093225176941365,0.18736181038169392
0.0720654380252472,0.14275725282067922,0.1936875526578093
0.9307779489757912,0.11438778033318342,0.23991386705044068
0.07248877515395478,0.14453438717811312,0.19090759365832194
0.06897278652387215,0.13759528981117647,0.1874284544945088
0.08112002441051559,0.15951593877792342,0.204663837130159
0.08021029721332634,0.15448720743508998,0.21402838414686487
0.06946425925807284,0.13892333482143676,0.18636809000290186
0.08079168558057129,0.15116379784905365,0.22225917221533414
0.07916992632973623,0.14519124579204007,0.2294309467437683
0.061009239695040775,0.12199308731370237,0.17762235107558005
0.0677725603487038,0.13304075435338308,0.1929622479214255
0.0640331476948726,0.12802302973051594,0.18116829325259026
0.945971151856293,0.09322784433629258,0.1987547501795774
0.11326860314268106,0.1549215999955261,0.3669032506816138
0.07175169164149428,0.14100309414323473,0.19661875478528112
0.05974357823060219,0.11944728361714575,0.17617880473208689
0.08053640789562219,0.15763722106702,0.2059009976705098
0.06464510150054864,0.12923591955959565,0.18186530795629274
0.0676389463521864,0.13517083119239928,0.18516588841525977
0.07354713652898853,0.1453720785326874,0.19596263480699305
0.8566530130412143,0.16296443502952063,0.4240460211737022
0.05636045510058259,0.11271564593910584,0.1716158596614515
0.06146693579691044,0.1227818641282526,0.178772315782871
0.07286170849073945,0.14531436407196524,0.19104619077058396
0.06031848044409281,0.12061902546883045,0.17675769780621947
0.06564277836111683,0.13124297710395474,0.18285706178043354
0.09499651067716143,0.16714525114739678,0.2574772708462867
0.8714121766236825,0.16568641920048172,0.3894608062233912
0.0871000722852137,0.15632571734825565,0.24582987556298033
0.0700605455742987,0.13974144550472503,0.18858984423936342
0.9350099853467431,0.12749473664372704,0.18994837174490498
0.060441919059402924,0.12088376159448018,0.17679575898222244
0.08187535078891608,0.15755264621160808,0.2134933275807766
0.3183959370890786,0.20968856527393476,0.727230455742905
0.08322995839301833,0.16026296338704718,0.2164136924818129
0.06938546871104248,0.1382434496833093,0.18847894197957388
0.062255527566529835,0.12449703471057216,0.17901560567619357
0.058953786259536754,0.11790529750161088,0.17497763930790813
0.06771691360968526,0.13490294549010776,0.18692691072731352
0.08194476042929846,0.15205287184796523,0.23013597324823004
0.061774357874415695,0.12354789577030477,0.1783800791203184
0.10585410266048326,0.16208436432988566,0.31309651582158143
0.07353942443133865,0.14483266535008404,0.19750705895061954
0.07837731995159258,0.14792475883732328,0.2174122474828415
0.07527993795473553,0.1492102167141635,0.19616144325751023
0.0703299310613077,0.1406043757763684,0.18742351955826272
0.06318995636275548,0.12635902917846595,0.18011163253108853
0.0798254346809267,0.15117713485910286,0.2204351264171414
0.06854774722024513,0.13697049499664954,0.1861407702595745
0.13171116549933817,0.16504334464916745,0.41362761290419303
0.07454614691743906,0.14871798173922235,0.1922314266791353
0.07811554896436199,0.15389385201359584,0.20120145934591097
0.0635056227062655,0.12694865292649912,0.1806913006316307
0.07334429891700463,0.14400773545523757,0.1984492917211581
0.06642903325260768,0.1328134988703712,0.1836691959408526
0.06716279801599587,0.13423894340430412,0.1846128745121311
0.06244549413479331,0.12475392955985995,0.17981741211087618
0.07065602848730058,0.14051073071613154,0.19080769247559184
0.07353886785567013,0.1461976637981359,0.19346399939521702
0.0742367678039351,0.14654132983771828,0.19713423343392653
0.06897353230624545,0.13794169563899364,0.1859172033910756
0.0700807064539317,0.13999472992111467,0.18769355306380078
0.06772561998572686,0.13532781046194708,0.18534509492117004
0.07343749774093293,0.14618520156634482,0.19256278011603561
0.06781916973716054,0.13530279482342905,0.18630860768372695
0.07048086082963587,0.14090664583709694,0.18756021565976638
0.07152562708553827,0.14301997383386833,0.1883223183505216
0.07009467136387913,0.14018302044945816,0.18694238258083334
0.07083241101502166,0.14079301964943558,0.19096534073816
0.06145703863323763,0.12291139197458842,0.17802311334684134
0.08381651910859265,0.15990808512098828,0.22069526812514612
0.08773275840330022,0.16550003597138507,0.2285849277392255
0.08011242847507927,0.1427099134421237,0.23836703679383892
0.06951105689937327,0.13849823758440283,0.18856657302012766
0.07076587154086335,0.14152431921863165,0.18754020977371344
0.06433807003475964,0.1281910426617883,0.1832602273398444
0.07762170473297728,0.15480854174071915,0.194662130039442
0.08572304212050803,0.1598696597393563,0.22721878017301708
0.09078993871853272,0.15883295555298513,0.26202781099107675
0.9385122161235533,0.11803912311862072,0.19178616651916275
0.06537518545403169,0.1297643307936049,0.1860586729488908
0.07289200739395842,0.14572963200510963,0.18958214648222815
0.0676664717131987,0.13530942075520033,0.18479010683629282
0.12625043939992028,0.16003501768910053,0.40061238879290617
0.07088096331975012,0.14097439342686843,0.19070790091376885
0.07017189520333196,0.13998371776029137,0.18861477875107874
0.8834987380888858,0.1583649814011673,0.3631614850555876
0.07289094992011437,0.14574168980417132,0.18949503044434393
0.08208931125411444,0.1494690149520475,0.2361852136242261
0.0807003883113027,0.1525403497016492,0.21928154291552718
0.07786229158322519,0.15552689282866433,0.19382786274274946
0.06785663039680391,0.13552786078062645,0.18574253533676702
0.07005664141411008,0.1398954560363398,0.18788662557761246
0.07185024472980656,0.14365535431006565,0.18867187894520765
0.06751420428907892,0.1348880160926354,0.18520644856130203
0.07175887826812369,0.1427202675504411,0.19152128379023936
0.9404517003399256,0.11909659918636728,0.17570251925803507
0.07728041661319711,0.1483783137820384,0.2108703568137348
0.07200694935356972,0.14247612578594374,0.19408287473821662
0.9154371981259274,0.14931370532840552,0.24742938188420377
0.06899716798211639,0.13502490905885947,0.19609888075272727
0.06756830413475305,0.13451423902266965,0.1870755102751684
0.07529137464590928,0.15025005345721457,0.19260379728670585
0.07243687046215355,0.14401279329994998,0.19229302746614158
0.07470096572053994,0.14932156241537572,0.1911073491417567
0.07339265727373603,0.14378173931515173,0.20011751149360402
0.06147358274331992,0.12293732863092958,0.17808886451788478
0.05987469917281348,0.11973584480180899,0.17619301142151964
0.07486344782270897,0.14970002615559228,0.19095097573713066
0.07720235323485405,0.15274045421476296,0.19847449139652065
0.08870950045413298,0.1700024452988434,0.21994253105631983
0.946155496883906,0.10768900623217292,0.1680693590483397
0.0721985874582195,0.14160955420392402,0.19839849467075357
0.07669655406605284,0.14998317653082158,0.20309207624533268
0.06680287558024778,0.13358847293381035,0.18390079649775032
0.15196037393161008,0.1768663139832789,0.45369577723686944
0.07042576465931097,0.14081672212475463,0.18740380906922444
0.0699143085029437,0.13969247310751912,0.18743080823517239
0.06908790022988717,0.1379518179571061,0.18706137543931317
0.08506462197270634,0.16287299442714767,0.217614900353489
0.055764070383940836,0.11151055481644045,0.1708756522670139
0.06994144367165744,0.13928279887977835,0.18933165063041055
0.07575002607318035,0.14948398129208243,0.19856101048220426
0.08295453082833727,0.15131470188695073,0.23508793777342266
0.15496783759627394,0.1761324693590809,0.4469767111110145
0.07411794699898828,0.14771033028678945,0.19252417500355964
0.08380782435469968,0.15724640453806094,0.22687329945368168
0.07105724323276452,0.14186444018503014,0.18891867166595083
0.060963403407664006,0.12159095561209822,0.17890768441610339
0.06531123194680637,0.13059882899749284,0.18242229117344924
0.06840517821237024,0.1367857510319385,0.1855044036343509
0.0653494934106489,0.13056842948225042,0.18295680412856768
0.06385592181845196,0.12698715821682913,0.183667182199052
0.37144633803217236,0.181034362889232,0.843339991931072
0.06269863171284934,0.1253734484648745,0.17958123785285462
0.08260223917160539,0.16155605072696178,0.20750576476920174
0.0736603194005627,0.147021109746161,0.19123757654049758
0.14850957166629244,0.1591991571001729,0.4555034624112439
0.06868212453010089,0.1368302671893503,0.18798327724091282
0.06148775486004428,0.12295639582423014,0.1781592175119514
0.06911578650662238,0.13809609200118297,0.18668780233775367
0.20352257733774456,0.20649840558506993,0.5265389500213181
0.07328510901346359,0.1439170996740598,0.19833367365057353
0.07722676996044511,0.1474072073736886,0.21218823130884595
0.0761175512159275,0.15220844823268664,0.19185729483595376
0.08142714992563131,0.15526259157886693,0.21627765197419052
0.06745368931828782,0.1348898542897128,0.18454975211294394
0.06998571752731256,0.13992738173399297,0.18704813614186067
0.058479102630712064,0.11684860418308791,0.1749039313840724
0.08065201851345652,0.15681074673998827,0.2085305664278994
0.06777856218956893,0.13553668084495357,0.18488226900415708
0.07807908980643062,0.15237818771731443,0.20661239623181799
0.9475711994839198,0.10485760103180859,0.16599290238590733
0.0688998067692613,0.13745157245956238,0.1873710109278886
0.14047301492581143,0.16865510040633683,0.42289600794535376
0.07029538451593322,0.14048464105718123,0.187649432302891
0.06798546268717974,0.13499962965581747,0.1886579420862727
0.08511345552207182,0.1606193412266701,0.2264403535367714
0.9429087658020194,0.11418246839594619,0.17255582755927074
0.8872908493387431,0.15555042631392374,0.34723148922930336
0.07957778952221223,0.15604367625697355,0.20428943976351893
0.08841743487780757,0.16581249683411786,0.22950578473555217
0.07261798773465675,0.14018982283308992,0.20587558846307355
0.0672247315937251,0.1341337097725409,0.18563801324422508
0.06453965071731749,0.1265657350341857,0.1896223370968801
0.08240350236529793,0.16186767960013365,0.2060613265937637
0.07724891121398421,0.14951973081097603,0.20797068187736736
0.09689381761150978,0.17004096954429596,0.2639671554762511
0.08504099946796814,0.15694342875642495,0.23037834250302236
0.07036496251002408,0.1406730446668765,0.18745412579218523
0.07162755894883915,0.14297254705527457,0.18956209961707943
0.08222278554942428,0.16082516134069824,0.20840486182661788
0.06800875407233561,0.13595987308651453,0.18529078427252016
0.08869298461093983,0.1542716804324807,0.26147339141774517
0.0598987201800457,0.11979522686735544,0.17615087764539056
0.06606117887633098,0.13211096481601334,0.18312209602594248
0.06850241436279612,0.13439023548026016,0.19424268920416138
0.06871738950554572,0.13671552403341738,0.18857264897035747
0.06792965089199005,0.1310542734331319,0.19885638967225278
0.06204732159599378,0.12405830576916972,0.17890188556960387
0.0648622683023023,0.12926550351556862,0.18374291252976105
0.07369862678351999,0.14656927958259025,0.19326999543002063
0.058431828979394106,0.11671218282083544,0.17501794638662507
0.08411940084723794,0.14755107335112042,0.25361421088134684
0.08056191427676548,0.14860524067881747,0.2336569461278938
0.06754486175767024,0.13487274982971384,0.18555036379300122
0.06703376595738035,0.13390499139888115,0.18483939125694474
0.07142396425227918,0.14050739742101756,0.19589009407053917
0.23448149854832606,0.20776425169516133,0.601127344521484
0.06457945502546866,0.1290717133735319,0.18195364555052534
0.9361619031943487,0.11305275141410175,0.21634977493015772
0.22117645622241566,0.20143343846527745,0.585052554097494
0.06925896087383891,0.13842533108874475,0.18663181263550171
0.0641902438379557,0.12831991500033732,0.181407918860497
0.12934109674000913,0.15200259887141512,0.43245656718635034
0.06713402963625105,0.13421706591219706,0.18440366782952713
0.12497121997072672,0.15837266251070592,0.39803124480679475
0.06922482867371602,0.1381773940143322,0.18737715299078755
0.06981195517591797,0.13960262688964697,0.1867816482207859
0.0721224169774825,0.14408388174135883,0.18944429535679358
0.07335663095942235,0.1451101824092825,0.19557485199095792
0.08245121689744103,0.14594726192221025,0.24410615894160034
0.07928535786516275,0.1556323058775598,0.20424087852335485
0.9044430817988772,0.1644869168568124,0.26388651452024237
0.06346347765046963,0.1269145377879859,0.18037033182783654
0.08756997289358073,0.15930814799284543,0.24518735523868246
0.062548598694317,0.1250590642121089,0.17948255806122987
0.06965278669069601,0.13823614049592575,0.1905717151872058
0.11304404466232318,0.16799301188431334,0.3404500244048155
0.08021063352896243,0.15361919627583676,0.2159248301677469
0.07014357908354765,0.1402251524707549,0.1872850536271709
0.0625025799747645,0.12472552751565093,0.1804613586147594
0.06804694721625684,0.1360502626698849,0.18526913630406355
0.06268803096044874,0.12537500214745875,0.1794291786579916
0.09566499221524613,0.1513688771835556,0.2845902948795937
0.07592155322053071,0.15182237479525132,0.1916873327447403
0.06320586838902571,0.12635107928859712,0.18033575293850107
0.8713162413194802,0.17595517770717883,0.3814283668102068
0.06442445271036976,0.12859181958578236,0.18250046988261048
0.05940783446978738,0.11880859120431064,0.1755772391682573
0.9419087658009188,0.11369896050741807,0.18163876533279
0.0651758311774803,0.13032381473012233,0.18229817575970156
0.0734757159923118,0.14416939472449397,0.19941488860906773
0.9254473590680501,0.12964830567215296,0.2402790620829542
0.07417330303585552,0.14676943050242608,0.1959922115808826
0.07246436066018434,0.14473074998720895,0.18992332948220855
0.06322712039306053,0.12593724649957505,0.18215067392711956
0.8846008365458428,0.158702125569539,0.3654647922832023
0.08345749567072216,0.16100348783909338,0.216181121364683
0.0728448458827757,0.14495818563499896,0.19218352407906647
0.07854558318406203,0.15092166431730963,0.213392567379619
0.07133761193468356,0.1426476560397772,0.1881447589912389
0.07441090164627466,0.14755753864161059,0.19523196651893654
0.068920750358457,0.13761258145391228,0.18691899839687107
0.05755953782943711,0.11511381947138652,0.17320891210136888
0.08040548959359572,0.150147998112342,0.22552113257683976
0.07612104000174437,0.14447623592142922,0.21361762420701136
0.06996630930743668,0.1393490489277812,0.18919069798763224
0.09064390825518101,0.16798895939527647,0.23814744262448445
0.07245714088363014,0.14432929667435934,0.19150282388231724
0.06785534628119545,0.13559590056061693,0.18542143223018684
0.06353941718844504,0.1270564399931676,0.180506234554765
0.05958852692973985,0.11904337853188791,0.1764509556335963
0.06524182233110279,0.13029089985373596,0.1831152248207247
0.07038659416901562,0.14066525608726746,0.1877486469377603
0.07161373365294378,0.14056894283929489,0.1973157131686216
0.08579296385888796,0.1571721680555812,0.24118823347822213
0.06614570869262128,0.13224907863901295,0.1833869534494555
0.0766569623958342,0.1500078805690007,0.2037120313060606
0.280760585528659,0.2131099706788063,0.6871670804556993
0.07346546953561399,0.14590440987985281,0.19368846311896937
0.06701529206057125,0.13379895980364725,0.1851667014925205
0.9414850907167154,0.11454618867901223,0.1821964372614603
0.07212081168907394,0.14415171213404468,0.18910714438476622
0.07415581256257385,0.14751868148315259,0.19356593512171466
0.07391739908589534,0.14769416097896584,0.19077881906112165
0.05984965121417137,0.11957331762765261,0.176707250033937
0.07070721194813515,0.1404996979525124,0.19132369316520903
0.0765592628036838,0.1526312065403204,0.19412267206436012
0.07135599676587519,0.14252815016779272,0.1888952282728099
0.9394516991218612,0.11861240740721284,0.18478549171070005
0.07935071098831205,0.1570729779281349,0.19982696129614308
0.11284640980325988,0.15659804104343628,0.34118946622126384
0.07457390458098702,0.1416519638105059,0.21108899207545181
0.07241845731222248,0.14242300144274986,0.19700337372469257
